CODICESCUOLA,SITOWEBSCUOLA,SITOWEBSCUOLA_FIX
MTPM00101T,isispitagoramontalbano.gov.it,https://www.isispitagoramontalbano.edu.it
PRRI00802B,www.iissgadda.it,https://www.iissgadda.it
NARC118016,WWW.ISABELLADESTECARACCIOLO.IT,https://isabelladestecaracciolo.it/
AVTL02802X,www.agrariogeometra.gov.it,https://agrariogeometra.edu.it/
RCRA02201T,www.istitutopiriarosarno.gov.it,https://www.istitutopiriarosarno.edu.it
MNPS002016,www.galileiostiglia.gov.it,https://www.galileiostiglia.edu.it
FRTD008016,www.istitutopertinialatri.it,https://istitutopertinialatri.edu.it/
METD03301T,www.itctspugliatti.it,https://www.itctspugliatti.it
BGPS01702T,www.ettoremajorana.gov.it,https://www.ettoremajorana.edu.it
LETF01701L,www.bottazzi.gov.it,https://www.bottazzi.edu.it
SPRC007027,www.einaudichiodo.gov.it,https://www.einaudichiodo.edu.it
BGPS001017,www.istitutocelerilovere.it,https://www.istitutocelerilovere.it
LETD039017,www.itccopertino.com,https://www.itccopertino.com
CSPS068035,www.iisliceocariati.gov.it,https://www.iisliceocariati.edu.it
UDRI040009,www.gceconi.eu,https://www.gceconi.eu
TATD039015,www.iissperrone.gov.it,https://iissperrone.edu.it/
BNPS01201V,www.istitutosuperiorediana.gov.it,https://www.istitutosuperiorediana.edu.it
RATF01000T,www.itisravenna.edu.it,https://itisravenna.edu.it/
CZRA01102N,www.is-sersale.gov.it,https://www.is-sersale.edu.it
MSSL01401L,www.poloartisticogentileschi.gov.it,https://www.poloartisticogentileschi.edu.it
NAPS01901L,http//www.isisleonardodavincipoggiomarino.it/,https://www.isisleonardodavincipoggiomarino.it/
RNTD01000T,www.valturio.it,https://www.valturio.edu.it/
CTPM04000A,www.liceoreginaelena.gov.it,https://liceoreginaelena.edu.it/
LCTD00201B,www.istitutobachelet.edu.it,https://www.istitutobachelet.edu.it
BSTF004019,WWW.ISTITUTOPERLASCA.GOV.IT,https://www.ISTITUTOPERLASCA.edu.IT
BATD056016,www.itescarafa.gov.it,https://www.itescarafa.edu.it
BRTD006017,www.istitutoagostinelli.gov.it,https://www.istitutoagostinelli.edu.it
VIPC010004,www.liceopigafetta.gov.it,https://www.liceopigafetta.edu.it
MCPC01201L,www.iismatteoricci.it,https://www.iismatteoricci.it
FRPS02901B,www.iissulpicioveroli.edu.it,https://www.iissulpicioveroli.edu.it
CSRI06101D,www.iisacri.gov.it,https://www.iisacri.edu.it
CETF05000Q,www.itfalco.gov.it,https://www.itfalco.edu.it
BORH050003,www.istitutoscappi.gov.it,https://www.istitutoscappi.edu.it
GEPS07000D,www.liceoking.it,https://www.liceoking.it
NAPM39000N,www.margheritadisavoia.na.it,https://www.margheritadisavoia.edu.it/
CRRA00201E,www.istitutostanga.edu.it,https://istitutostanga.edu.it/
MEPS032016,www.iiscaminititrimarchi.gov.it,https://www.iiscaminititrimarchi.edu.it
PVPC010006,www.liceocairoli.gov.it,https://www.liceocairoli.edu.it
KRTA004018,http//www.isgangale.gov.it/,https://isgangale.edu.it/
ALPC01601G,www.saluzzo-plana.gov.it,https://www.saluzzo-plana.edu.it
BSPS013012,www.cossali.edu.it,https://www.cossali.edu.it
GOPC009014,www.liceomonfalcone.it,https://www.liceomonfalcone.it
CATH02301D,WWW.BUCCARIMARCONI.GOV.IT,https://www.BUCCARIMARCONI.edu.IT
CSTF020003,www.itiscastrovillari.gov.it,https://www.itiscastrovillari.edu.it
ANTD016015,www.liceoartisticomannucci.it,https://www.liceoartisticomannucci.edu.it/
MNTF002018,www.galileiostiglia.gov.it,https://www.galileiostiglia.edu.it
BNRI012014,www.istitutosuperiorediana.gov.it,https://www.istitutosuperiorediana.edu.it
MIPS05801N,www.ipsfrisi.it,http://www.iisfrisi.gov.it/
TRTD00701Q,www.casagrandecesi.gov.it,https://www.casagrandecesi.edu.it
BGTF01701V,www.ettoremajorana.gov.it,https://www.ettoremajorana.edu.it
TOPC020003,www.liceobotta.it,https://www.liceobotta.it
RATL02000L,www.itmorigiaperdisa.it,https://www.itmorigiaperdisa.it
CEPS01401G,http//www.isisvincenzocorrado.gov.it/,https://www.isisvincenzocorrado.edu.it/
MTPC00101N,isispitagoramontalbano.gov.it,https://www.isispitagoramontalbano.edu.it
RMRH02000C,www.albartusiroma.it,https://albartusiroma.it/
PRRI00801A,www.iissgadda.it,https://www.iissgadda.it
NAPS02601Q,www.liceomorantenapoli.gov.it,https://www.liceomorantenapoli.edu.it
FETD00601V,www.isit100.fe.it,https://www.isit100.fe.it
PARA01401X,istitutosuperiorebisacquino.gov.it,https://www.istitutosuperiorebisacquino.edu.it
NUTD01201T,http//www.istitutosuperioresorgono.gov.it,https://www.istitutosuperioresorgono.edu.it
SARI064016,WWW.itcgcenni.net,https://www.itcgcenni.net
AVTA00801R,www.isissdeluca.it,https://www.isissdeluca.it
MNTF011013,www.fermimn.gov.it,https://www.fermimn.edu.it
VIPC02000P,www.liceocorradini.gov.it,https://www.liceocorradini.edu.it
CAPS02401Q,www.iismarconilussu.it,https://www.iismarconilussu.it
PSPS00101T,www.omnicomprensivo-montefeltro.gov.it,https://www.omnicomprensivo-montefeltro.edu.it
MOTD03000T,www.itesbarozzi.edu.it,https://www.itesbarozzi.edu.it
GEPS080004,www.lanfranconi.edu.it,https://www.lanfranconi.edu.it
RMSL023014,www.iisviasarandi.it,https://www.iisviasarandi.it
RNRH030001,http//www.alberghieromalatestarimini.it,https://www.alberghieromalatestarimini.edu.it/
BSTD004013,WWW.ISTITUTOPERLASCA.GOV.IT,https://www.ISTITUTOPERLASCA.edu.IT
BSPS02401C,www.lunardi.gov.it,https://www.lunardi.edu.it
PARA00801L,www.iisbasiledaleo.gov.it,https://iisbasiledaleo.edu.it/
RCPC001014,www.iisfamiliari.gov.it,https://www.iisfamiliari.edu.it
BAPM05601B,www.itescarafa.gov.it,https://www.itescarafa.edu.it
ARPM010006,www.liceisgv.gov.it,https://www.liceisgv.edu.it
CRTD00301L,www.iisghisleri-cr.gov.it,https://www.iisghisleri-cr.edu.it
AQPS050001,WWW.OMNICOMPRENSIVOCARSOLI.GOV.IT,https://www.OMNICOMPRENSIVOCARSOLI.edu.IT
ALPM01601Q,www.saluzzo-plana.gov.it,https://www.saluzzo-plana.edu.it
BGRH03801G,www.alberghierosonzogni.it,https://www.alberghierosonzogni.it
RMRC118015,www.luigieinaudiroma.gov.it/,https://www.luigieinaudiroma.edu.it/
MCPC002012,www.iisdavinci.gov.it,https://www.iisdavinci.edu.it
KRPC00401Q,http//www.isgangale.gov.it/,https://isgangale.edu.it/
BSRI013017,www.cossali.edu.it,https://www.cossali.edu.it
FGPC00101B,www.gtgiordani.it,http://www.giordani.edu.it
LETD08000R,www.itesolivettilecce.gov.it,https://www.itesolivettilecce.edu.it
FITD01601R,www.issfermiempoli.gov.it,https://www.issfermiempoli.edu.it
MIRH05801B,www.iisfrisi.gov.it,https://www.iisfrisi.edu.it
RCTD001013,www.iisfamiliari.gov.it,https://www.iisfamiliari.edu.it
RCPS022018,ISOPPIDO.IT,https://www.ISOPPIDO.IT
TARH08000L,www.pitagorataranto.gov.it,https://www.pitagorataranto.edu.it
ANTD017011,www.moreavivarelli.gov.it,https://www.moreavivarelli.edu.it
TVRH01004T,www.ipssarmaffioli.it,https://ipsseoamaffioli.edu.it/
LERH017018,www.bottazzi.gov.it,https://www.bottazzi.edu.it
CZRH01101R,www.is-sersale.gov.it,https://www.is-sersale.edu.it
VITD00401R,www.istitutomasotto.it,https://www.istitutomasotto.edu.it/jweb/index.php
FGPC044019,www.fianileccisotti.it,https://www.fianileccisotti.it
TOPC01000C,www.lcavour.gov.it,https://www.lcavour.edu.it
CERH014019,http//www.isisvincenzocorrado.gov.it/,https://www.isisvincenzocorrado.edu.it/
NATD14601N,www.itcgpareto.com,https://www.itcgpareto.com
NAPS08000B,www.liceoalbertinapoli.it,https://www.liceoalbertinapoli.it
BGPS016011,http//www.istitutovalleseriana.gov.it,https://www.istitutovalleseriana.edu.it
TOTL03401B,www.itgguarini.it,https://www.itgguarini.it
SPRI00701V,www.einaudichiodo.gov.it,https://www.einaudichiodo.edu.it
LCRC02000L,www.istitutograziellafumagalli.gov.it,https://www.istitutograziellafumagalli.edu.it
RMTD08401E,www.federicocaffe.gov.it,https://www.federicocaffe.edu.it
CSRI063015,www.istitutoaletti.gov.it,https://www.istitutoaletti.edu.it
SATD06401R,WWW.itcgcenni.net,https://www.itcgcenni.net
FETF006015,www.isit100.fe.it,https://www.isit100.fe.it
MTPS004018,www.iiscarlolevi.gov.it,https://www.iiscarlolevi.edu.it
LOTF003017,www.cesaris.lo.it,https://www.cesaris.lo.it
ORTD00801N,www.iisgapischeddabosa.gov.it,https://www.iisgapischeddabosa.edu.it
MSPC012011,http//www.lunilicei.it,https://lunilicei.it/
BOPS17000B,www.imolalicei.gov.it,https://www.imolalicei.edu.it
ATTN00601A,www.giobert.edu.it,https://www.giobert.edu.it
PVPS02000X,http//www.liceogalilei.org,https://lnx.liceogalilei.org/
MNTD001016,www.manzoni.gov.it,https://www.manzoni.edu.it
TORC01201R,www.istitutoolivetti.it,https://www.istitutoolivetti.it
UDPC010005,www.stelliniudine.gov.it,https://stelliniudine.edu.it/
VTPS01401E,www.ioleonardodavinci.gov.it,https://www.ioleonardodavinci.edu.it
NARA112018,www.cesaro-vesevus.gov.it,https://www.cesaro-vesevus.edu.it
TORC00101A,www.desambrois.it,https://www.desambrois.it
TVRC01601C,www.besta.it,https://www.besta.it
ISPC003019,www.isissgiordano.gov.it,https://www.isissgiordano.edu.it
TETF009012,www.iisteramo.gov.it,https://www.iisteramo.edu.it
TOPC070004,www.liceomassimodazeglio.it,http://www.liceodazeglio.edu.it/
CESD014012,http//www.isisvincenzocorrado.gov.it/,https://www.isisvincenzocorrado.edu.it/
MIPC05000V,www.liceoberchet.it,https://www.liceoberchet.it
PDTF04000Q,https//www.itiseveripadova.gov.it/,https://www.itiseveripadova.edu.it/
BNRH01201L,istitutosuperiorediana.gov.it,https://www.istitutosuperiorediana.edu.it
SSPC02701C,www.liceoalghero.it,https://www.liceoalghero.edu.it/
VERH020008,www.cornaro.gov.it,https://www.cornaro.edu.it
VRTD01103A,www.istitutobolisani.it,https://www.istitutobolisani.it
RATD03000R,www.itcginanni.it,https://www.itcginanni.it
CZRC01101G,www.is-sersale.gov.it,https://www.is-sersale.edu.it
CETF046015,www.itcgandreozziaversa.it,https://www.itcgandreozziaversa.it
CTTD02301C,www.iis-gemmellaro.edu.it,https://www.iis-gemmellaro.edu.it
MOTA03000B,www.iis-calvi.com,http://iis-calvi.com/
CRRA00202G,www.istitutostanga.gov.it,https://istitutostanga.edu.it/
CTPC070002,www.liceospedalieri.gov.it,https://www.liceospedalieri.edu.it
FEPS00401B,www.polocodigoro.gov.it,https://www.polocodigoro.edu.it
LOTD003011,www.cesaris.gov.it,https://www.cesaris.edu.it
NOTD09000R,www.mossotti.it,https://www.mossotti.it
MITD041014,www.iisgadda.gov.it,https://www.iisgadda.edu.it
TOTD05201E,www.istitutoboselli.it,https://www.istitutoboselli.it
PSRI001013,www.omnicomprensivo-montefeltro.gov.it,https://www.omnicomprensivo-montefeltro.edu.it
ANPS00201B,www.cambiserrani.it,https://www.cambiserrani.it
AGPC008012,www.iissfazello.gov.it,https://www.iissfazello.edu.it
MCPC001016,http//www.liceicamerino.gov.it/,https://www.liceicamerino.edu.it/
UDPM010009,www.liceopercoto.edu.it,https://www.liceopercoto.edu.it
VRRC003012,www.minghetti.edu.it,https://www.minghetti.edu.it
GOPS009017,http//www.liceomonfalcone.it,https://www.liceomonfalcone.it
BNPS01202X,www.istitutosuperiorediana.gov.it,https://www.istitutosuperiorediana.edu.it
FRRH02701D,www.iisbaronio.gov.it,https://iisbaronio.edu.it/
TOTD00101N,www.desambrois.it,https://www.desambrois.it
CNPC030005,www.liceobodoni.gov.it,https://www.liceobodoni.edu.it
ANTF01602C,www.istitutovolterraelia.it,https://www.istitutovolterraelia.it
TVRH01000N,www.ipssarmaffioli.it,https://ipsseoamaffioli.edu.it/
RMRH01000T,www.ipssartorcarbone.it,https://www.ipssartorcarbone.edu.it/
RMPS11301D,http//www.crocealeramo.edu.it,https://www.crocealeramo.edu.it
GERI01301G,www.iissliceti.it,http://liceti.edu.it/
TOPC06000D,www.liceoporporato.edu.it,https://www.liceoporporato.edu.it
AQTD01901T,www.iisfermisulmona.it,https://www.iisfermisulmona.it
TOTF014012,www.alberti-porro.gov.it,https://www.porropinerolo.edu.it
MIPC040008,www.liceobeccaria.edu.it,https://www.liceobeccaria.edu.it
LCPS020004,http//www.liceoagnesi.gov.it,https://www.liceoagnesi.edu.it
TPTF027012,WWW.ISGIOVANNIXXIIICOSENTINO.GOV.IT,https://www.ISGIOVANNIXXIIICOSENTINO.edu.IT
CLPC00701E,iisscmcarafa.gov.it,https://www.iisscmcarafa.edu.it
CETF02101R,www.isismarcianise.gov.it,https://www.isismarcianise.edu.it
RITF00102V,www.polocorese.it,https://www.polocorese.it
RMPS450002,www.levicivita.GOV.it,https://www.levicivita.edu.it
CTTN02301A,www.iis-gemmellaro.gov.it,https://www.iis-gemmellaro.edu.it
VVSD00701C,WWW.iismorellicolao.edu.it,https://www.iismorellicolao.edu.it
ORPC00801P,www.iisgapischeddabosa.gov.it,https://www.iisgapischeddabosa.edu.it
PITD00701R,www.iisgalileipacinotti.gov.it,https://iisgalileipacinotti.edu.it/
BSTD024018,www.lunardi.gov.it,https://www.lunardi.edu.it
NOTF03005L,www.itiomar.it,https://www.itiomar.it
PAPS26000R,www.liceopalmeri.edu.it,https://www.liceopalmeri.edu.it
SARM053017,www.teresaconfalonieri.gov.it,https://www.teresaconfalonieri.edu.it
SAPS08000T,liceomangino.gov.it,https://www.liceomangino.edu.it
LERH02101X,www.bottazzi.gov.it,https://www.bottazzi.edu.it
BGTF029015,www.istitutocaniana.gov.it,https://www.istitutocaniana.edu.it
LUPM00101Q,www.istitutomachiavelli.gov.it,https://istitutomachiavelli.edu.it/
FRTD02701G,http//www.iisbaronio.gov.it,https://iisbaronio.edu.it/
CTPS01601D,WWW.isfrancescoredi.gov.it,https://www.isfrancescoredi.edu.it
MIPC13000E,www.liceorebora.it,https://www.liceorebora.it
SSTD09000T,www.panedda.it,https://www.panedda.it
TVRH01005V,www.ipssarmaffioli.it,https://ipsseoamaffioli.edu.it/
LIPC00401L,https//www.isisforesi.edu.it/,https://www.isisforesi.edu.it/
BARM042015,www.iissvespuccimolfetta.edu.it,https://www.iissvespuccimolfetta.edu.it
RMTF05101D,www.iisbraschiquarenghi.gov.it,https://www.iisbraschiquarenghi.edu.it
MSPS020002,www.lsmarconi.gov.it,https://www.lsmarconi.edu.it
BOPC02000A,www.liceogalvani.it,https://www.liceogalvani.edu.it/
BOTD021016,www.fantinivergato.gov.it,https://www.fantinivergato.edu.it
BOTF001017,www.scuolamontessoridavinci.it,https://www.scuolamontessoridavinci.it
BSTF02301P,istitutobonsignori.it,https://www.istitutobonsignori.it
VEPS05000A,www.liceomorin.net,https://www.liceomorin.net
CLRA007017,iisscmcarafa.gov.it,https://www.iisscmcarafa.edu.it
AVTD02701L,www.istitutosuperioreaeclanum.it,https://istitutosuperioreaeclanum.it/
CSSD078014,www.liceisgf.gov.it,https://www.liceisgf.edu.it
CESD021015,www.isismarcianise.gov.it,https://www.isismarcianise.edu.it
CBPM01000C,www.omnicomprensivoguglionesi.gov.it,https://www.omnicomprensivoguglionesi.edu.it
PTPC01000G,www.liceoforteguerripistoia.it,https://www.liceoforteguerripistoia.it
SARI013019,www.istitutocicerone.gov.it,https://www.istitutocicerone.edu.it
RMSD10102P,http//www.iisguglielmotti.gov.it,https://www.iisguglielmotti.edu.it
CERH002013,liceosianiaversa.edu.it,https://www.liceosianiaversa.edu.it
FIPS01101T,isisgiorgiovasari.it,https://isisgiorgiovasari.edu.it/
MITD04301Q,www.fbesta.gov.it,https://www.fbesta.edu.it
VRRC01701X,www.iismariecurievr.it,https://www.iismariecurievr.it
PNRI00301B,www.torricellimaniago.edu.it,https://www.torricellimaniago.edu.it
CSPC07601V,www.omnicomprensivoluzzi.gov.it,https://www.omnicomprensivoluzzi.edu.it
RMTA06000E,www.agrariosereni.it,https://www.agrariosereni.edu.it/
MCRC01101C,iisbonifazi.edu.it,https://iisbonifazi.edu.it/
VCRH012015,www.iis-galileoferraris.it,https://iis-galileoferraris.it/
CZTF003016,costanzoscuole.it,https://www.costanzoscuole.it
PGTD12000A,www.omnicomprensivomagione.gov.it,https://www.omnicomprensivomagione.edu.it
LCTD00101G,issvigano.it,https://www.issvigano.it
PVPS05000Q,www.copernico.pv.it,https://www.copernico.edu.it/
SVPS01000V,www.liceograssi.edu.it,https://www.liceograssi.edu.it
BGRC02901G,www.istitutocaniana.gov.it,https://www.istitutocaniana.edu.it
TOPC08000P,www.liceonorbertorosa.gov.it,https://www.liceonorbertorosa.edu.it
NAPS130007,www.nobeltorredelgreco.edu.it,https://www.nobeltorredelgreco.edu.it
PRTD00301T,www.paciolo-dannunzio.edu.it,https://www.paciolo-dannunzio.edu.it
SIPC00101C,www.liceipoliziani.com,https://www.liceipoliziani.com
TOPS05201P,www.itisavogadro.it,https://itisavogadro.it/
LUPC00101G,www.istitutomachiavelli.gov.it,https://istitutomachiavelli.edu.it/
VATF020006,https//www.itisriva.gov.it,https://www.itisriva.edu.it
RMTD113019,www.crocealeramo.edu.it,https://www.crocealeramo.edu.it
VRPS00101T,www.davincicerea.edu.it,https://www.davincicerea.edu.it
RITD00101G,www.polocorese.it,https://www.polocorese.it
ISPM01401X,www.isiscuocomanuppella.gov.it,https://www.isiscuocomanuppella.edu.it
TVPS04000Q,www.liceoberto.it,https://www.liceoberto.it
FITN01000P,www.ittmarcopolo.gov.it,https://www.ittmarcopolo.edu.it
BSTA023012,istitutobonsignori.it,https://www.istitutobonsignori.it
RARH01101A,www.olivetticallegari.gov.it,https://www.olivetticallegari.edu.it
PATF011011,www.icsustica.it,https://www.icsustica.it
BARA00701P,www.iisseinaudi.it,https://www.iisseinaudi.edu.it/
LITD00401G,www.einaudiceccherelli.it,https://www.einaudiceccherelli.it
CRTA00201A,www.istitutostanga.edu.it,https://istitutostanga.edu.it/
BGTA02701R,www.agrariacantoni.gov.it,https://agrariacantoni.edu.it/
SPTD110016,www.fossatidapassano.gov.it,https://www.fossatidapassano.edu.it
FITD01101N,isisgiorgiovasari.it,https://isisgiorgiovasari.edu.it/
CZTD002014,http//www.iismajoranagirifalco.gov.it,https://www.iismajoranagirifalco.edu.it
PNPM00201B,www.liceipujati.edu.it,https://www.liceipujati.edu.it
METF040006,www.itisetorricelli.it,https://www.itisetorricelli.it
MTPS004029,www.iiscarlolevi.gov.it,https://www.iiscarlolevi.edu.it
PERI03000V,www.ipsias-dimarziomichetti.gov.it,https://www.ipsias-dimarziomichetti.edu.it
CAPS03202Q,www.iisatzeni.edu.it,https://www.iisatzeni.edu.it
SAPS10000T,www.scientificovallo.gov.it,https://www.scientificovallo.edu.it
MORC016019,www.elsamorantesassuolo.gov.it,https://www.elsamorantesassuolo.edu.it
TOPS026016,www.liceoeinsteintorino.it,https://www.liceoeinsteintorino.it
UDTD01901G,www.isismagrinimarchetti.it,https://www.isismagrinimarchetti.it
VVPC00701V,www.iismorellicolao.edu.it,https://www.iismorellicolao.edu.it
SVPS030004,www.liceogbruno.gov.it,https://www.liceogbruno.edu.it
TOPC08001Q,www.liceonorbertorosa.gov.it,https://www.liceonorbertorosa.edu.it
MIPC170001,www.liceoparini.it,https://liceoparini.it/
NATF14000X,www.itimedi.it,https://www.itimedi.it
BAPS029012,www.iissfiore.gov.it,https://www.iissfiore.edu.it
RMPC320006,www.liceomontaleroma.it,https://www.liceomontaleroma.edu.it/
PARC03701G,www.iseinaudipareto.gov.it,https://www.iseinaudipareto.edu.it
PRPC00301V,www.paciolo-dannunzio.edu.it,https://www.paciolo-dannunzio.edu.it
NATD07701C,www.ismoscati.edu.it,https://www.ismoscati.edu.it
PATL011015,www.iislercarafriddi.it,https://www.iislercarafriddi.it
FIPM03301Q,http//www.peano.gov.it/,https://www.peano.edu.it/
PDRI01801P,www.meuccifanoli.gov.it,https://www.meuccifanoli.edu.it
CBRA02101C,www.pillacb.gov.it,https://www.pillacb.edu.it
AQTL019018,www.iisfermisulmona.it,https://www.iisfermisulmona.it
BSRH02201E,www.iisdandolo.gov.it,https://www.iisdandolo.edu.it
NOTF040002,www.fauser.edu,https://www.fauser.edu
AVRC027019,www.istitutosuperioreaeclanum.it,https://istitutosuperioreaeclanum.it/
CSPS07901D,www.liceisgf.gov.it,https://www.liceisgf.edu.it
MCRI040004,www.ipsiarenzofrau.gov.it,https://ipsiarenzofrau.edu.it/
BGPM00301X,www.bettyambiveri.edu.it,https://www.bettyambiveri.edu.it
VTPS01201V,www.iisfarnese.it,https://www.iisfarnese.it
NATN078016,isiseuropa.edu.it,https://www.isiseuropa.edu.it
FIRH01101G,isisgiorgiovasari.it,https://isisgiorgiovasari.edu.it/
TAPS03801D,www.righi.edu.it,https://righi.edu.it/
TORC052017,www.istitutoboselli.gov.it,https://www.istitutoboselli.edu.it
PAPS24000G,www.icsustica.it,https://www.icsustica.it
PNPQ00201G,www.liceipujati.edu.it,https://www.liceipujati.edu.it
CTRA016013,WWW.isfrancescoredi.gov.it,https://www.isfrancescoredi.edu.it
MTRA00401T,www.iiscarlolevi.gov.it,https://www.iiscarlolevi.edu.it
RMPS44000B,www.liceonomentano.gov.it,https://www.liceonomentano.edu.it
CRRC00101N,www.istitutostanga.edu.it,https://istitutostanga.edu.it/
AGRI02403A,www.iissfermi.edu.it,https://www.iissfermi.edu.it
VRTD017017,www.iismariecurievr.it,https://www.iismariecurievr.it
MIPC140005,www.liceoquasimodo.edu.it,https://www.liceoquasimodo.edu.it
ANPS012012,www.savoiabenincasa.gov.it,https://www.savoiabenincasa.edu.it
CHPS007015,ISMATTIOLISANSALVO.GOV.IT,https://www.ISMATTIOLISANSALVO.edu.IT
RARI007016,www.itipfaenza.gov.it,https://www.itipfaenza.edu.it
PVRA02000D,www.ciropollini.eu,https://www.ciropollini.eu
LIRC004018,www.einaudiceccherelli.it,https://www.einaudiceccherelli.it
CARA011028,www.iisbeccaria.it,https://www.iisbeccaria.it
