school_id,page_url,page_load_time_ms,page_width,page_height,NDOM_nodes,NDOM_height,page_template,page_menu_or,page_ungrouped_multim,metric,task1,task2,task3,task4,task5,task6,task7,task8
RNRH030001,https://www.alberghieromalatestarimini.edu.it/,39311,1587,9302,349,6,9.0,3.0,14.0,3.4,2.08,6.42,5.27,6.5,6.46,4.93,12.72,6.5
BSPS02401C,https://www.lunardi.edu.it,2265,1587,4401,246,7,8.0,1.0,16.0,3.3,6.5,2.7,2.51,5.59,3.05,6.5,6.5,2.7
RCPC001014,https://www.iisfamiliari.edu.it,2762,1604,2642,264,5,4.0,3.0,5.0,4.0,2.13,2.24,2.48,3.51,2.76,4.3,5.2,3.51
AQPS050001,https://www.OMNICOMPRENSIVOCARSOLI.edu.IT,3757,1587,4255,384,7,5.0,1.0,3.0,4.2,3.1,2.79,3.1,3.29,6.5,2.36,6.56,2.79
BGRH03801G,https://www.alberghierosonzogni.it,5408,1587,2548,196,5,4.0,3.0,18.0,4.0,1.24,2.26,1.64,4.23,2.11,6.5,6.5,0.86
LETD08000R,https://www.itesolivettilecce.edu.it,773,1587,4679,316,7,5.0,1.0,3.0,4.3,2.89,2.58,2.89,3.1,4.52,2.03,6.5,2.58
FITD01601R,https://www.issfermiempoli.edu.it,2005,1587,5955,426,7,1.0,1.0,13.0,3.4,2.81,1.63,2.74,5.55,5.03,6.5,4.43,2.0
MIRH05801B,https://www.iisfrisi.edu.it,1275,1595,5327,516,10,9.0,1.0,7.0,3.8,3.59,7.0,3.59,3.35,7.0,2.79,3.13,2.73
ANTD017011,https://www.moreavivarelli.edu.it,2500,1587,6106,521,7,5.0,1.0,3.0,4.3,2.89,2.58,2.89,3.1,7.0,14.1,2.71,2.58
TVRH01004T,https://ipsseoamaffioli.edu.it/,3614,1587,4645,340,7,8.0,1.0,16.0,3.3,6.5,2.46,3.42,4.25,2.79,6.5,6.5,3.17
TOPC01000C,https://www.lcavour.edu.it,1031,1587,2643,210,10,9.0,1.0,14.0,3.8,31.59,30.06,6.5,30.59,2.58,6.5,30.68,31.38
NAPS08000B,https://www.liceoalbertinapoli.it,10003,1587,3526,436,7,7.0,1.0,7.0,4.0,6.5,6.5,2.93,3.79,0.3,4.77,6.5,0.3
LCRC02000L,https://www.istitutograziellafumagalli.edu.it,1484,1587,2591,287,7,4.0,3.0,4.0,4.1,3.75,1.79,4.18,4.13,3.17,6.5,1.87,1.25
LOTF003017,https://www.cesaris.lo.it,1575,1587,6281,340,7,6.0,1.0,24.0,3.3,6.5,2.24,6.5,2.77,2.24,13.07,6.5,2.54
ORTD00801N,https://www.iisgapischeddabosa.edu.it,597,1587,4664,381,7,5.0,1.0,0.0,4.4,2.89,2.58,2.89,9.05,6.5,10.35,2.02,2.58
BOPS17000B,https://www.imolalicei.edu.it,3905,1587,4170,237,7,8.0,1.0,7.0,3.6,3.11,2.46,3.1,3.49,6.5,6.5,5.79,2.46
PVPS02000X,https://lnx.liceogalilei.org/,3849,1587,1487,219,7,4.0,3.0,2.0,4.2,6.5,6.5,6.5,6.5,6.5,6.5,6.5,1.89
MNTD001016,https://www.manzoni.edu.it,3194,1587,4507,307,7,8.0,1.0,20.0,3.2,3.31,6.5,2.77,7.78,2.46,2.82,6.5,2.46
TORC01201R,https://www.istitutoolivetti.it,3046,1587,1635,289,12,9.0,1.0,12.0,4.0,3.51,2.85,6.5,6.5,3.92,4.49,6.5,3.79
UDPC010005,https://stelliniudine.edu.it/,5191,1587,5284,412,7,5.0,1.0,4.0,4.3,2.92,2.58,2.93,3.15,8.92,2.9,7.39,2.58
NARA112018,https://www.cesaro-vesevus.edu.it,2008,1587,3303,375,7,9.0,3.0,1.0,4.5,4.03,4071.43,4.51,4071.62,4071.64,0.3,6.5,2.32
TVRC01601C,https://www.besta.it,560,1604,848,1,0,5.0,1.0,3.0,4.3,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
TOPC070004,http://www.liceodazeglio.edu.it/,31171,1587,2433,483,9,9.0,1.0,1.0,4.4,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
PDTF04000Q,https://www.itiseveripadova.edu.it/,1986,1587,3989,343,12,2.0,3.0,9.0,4.0,6.5,6.5,4.46,2.94,3.57,4.28,5.01,2.79
VERH020008,https://www.cornaro.edu.it,2036,1587,3644,220,7,8.0,1.0,11.0,3.5,6.5,2.48,3.58,6.5,2.48,6.5,6.5,3.41
RATD03000R,https://www.itcginanni.it,1175,1587,3883,246,9,7.0,1.0,4.0,4.0,53.34,53.18,54.72,6.5,54.33,5.68,54.51,53.09
MOTA03000B,http://iis-calvi.com/,6978,1587,4593,535,6,9.0,3.0,6.0,4.0,7.0,4.36,1.31,4.36,4.36,7.0,3.09,4.36
CTPC070002,https://www.liceospedalieri.edu.it,2152,1587,7877,487,7,9.0,1.0,0.0,4.0,2.57,6.5,3.83,2.65,2.1,2.57,12.55,3.78
FEPS00401B,https://www.polocodigoro.edu.it,3122,1587,4112,653,6,9.0,1.0,0.0,4.0,20.63,7.0,20.4,13.42,7.0,20.7,2.33,13.85
LOTD003011,https://www.cesaris.edu.it,2429,1587,6281,340,7,6.0,1.0,10.0,3.7,6.5,2.24,6.5,2.77,2.24,13.07,6.5,2.54
NOTD09000R,https://www.mossotti.it,3916,1587,5323,317,7,8.0,1.0,5.0,3.9,6.94,2.46,3.89,3.66,2.46,6.5,12.14,4.76
TOTD05201E,https://www.istitutoboselli.it,2081,2610,5724,352,8,9.0,1.0,35.0,2.9,6.5,0.9,6.5,0.96,0.9,6.5,6.5,0.74
MCPC001016,https://www.liceicamerino.edu.it/,1763,1587,3785,256,7,8.0,1.0,11.0,3.5,3.11,2.46,3.1,9.38,6.5,6.5,4.48,2.46
VRRC003012,https://www.minghetti.edu.it,1867,1587,6346,297,7,9.0,1.0,22.0,3.3,1.2,6.5,6.5,0.92,1.06,6.5,6.5,1.2
FRRH02701D,https://iisbaronio.edu.it/,753,1587,1359,105,6,9.0,1.0,23.0,2.5,1.09,3.16,6.5,6.5,3.79,6.5,6.5,2.48
CNPC030005,https://www.liceobodoni.edu.it,2105,1587,4763,231,7,8.0,1.0,14.0,3.3,3.11,2.46,3.1,3.49,6.5,6.5,5.38,2.46
RMRH01000T,https://www.ipssartorcarbone.edu.it/,2284,1587,4167,310,7,6.0,1.0,0.0,4.2,2.3,2.29,2.29,4.06,2.29,4.18,2.88,8.48
RMPS11301D,https://www.crocealeramo.edu.it,4713,1587,3619,323,7,2.0,3.0,31.0,3.7,4.64,3.09,3.07,3.35,3.21,10.19,6.43,1.7
TOPC06000D,https://www.liceoporporato.edu.it,2071,1587,3749,227,7,8.0,1.0,19.0,3.1,8.2,2.46,2.46,4.61,8.38,6.5,2.83,2.46
AQTD01901T,https://www.iisfermisulmona.it,3022,1587,4931,207,7,8.0,1.0,15.0,3.3,6.5,2.46,3.88,6.5,2.46,6.5,6.5,10.12
MIPC040008,https://www.liceobeccaria.edu.it,1849,1587,3374,209,7,8.0,1.0,9.0,3.5,2.46,2.46,4.17,3.3,2.46,6.5,3.18,3.12
LCPS020004,https://www.liceoagnesi.edu.it,2401,1587,4380,360,7,5.0,1.0,3.0,4.3,2.17,2.58,2.89,3.11,6.5,9.87,5.22,2.58
TPTF027012,https://www.ISGIOVANNIXXIIICOSENTINO.edu.IT,4298,1587,5484,300,9,6.0,1.0,15.0,3.5,2.89,3.44,3.33,4.16,3.71,5.23,11.61,3.32
CETF02101R,https://www.isismarcianise.edu.it,253,1604,848,1,0,5.0,1.0,13.0,3.9,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
RMPS450002,https://www.levicivita.edu.it,3201,1587,4079,234,7,8.0,1.0,19.0,3.2,1.67,6.5,3.27,3.83,2.92,6.5,2.99,4.18
VVSD00701C,https://www.iismorellicolao.edu.it,656,1587,3834,386,7,5.0,1.0,3.0,4.3,2.89,2.58,2.89,3.08,6.5,8.83,6.21,2.58
PITD00701R,https://iisgalileipacinotti.edu.it/,972,1587,3950,318,7,5.0,1.0,2.0,4.3,2.89,2.58,2.89,3.13,6.5,9.12,2.07,2.58
NOTF03005L,https://www.itiomar.it,932,1593,4531,225,7,5.0,1.0,14.0,3.8,2.96,2.28,2.95,6.5,2.06,9.85,3.41,2.28
PAPS26000R,https://www.liceopalmeri.edu.it,5449,1587,7278,338,7,2.0,3.0,14.0,3.6,2.41,1.88,2.25,4.83,2.31,3.89,6.5,3.35
SARM053017,https://www.teresaconfalonieri.edu.it,1920,1587,4473,332,5,9.0,1.0,12.0,3.5,2.03,4.52,1.32,7.35,2.83,2.81,5.89,1.88
SAPS08000T,https://www.liceomangino.edu.it,1290,1587,3088,198,5,9.0,1.0,24.0,2.7,6.5,6.5,3.16,6.5,6.5,6.5,6.5,3.46
BGTF029015,https://www.istitutocaniana.edu.it,3096,1587,4148,328,7,5.0,1.0,3.0,4.2,2.89,2.58,2.89,6.5,6.5,9.51,5.97,2.58
CTPS01601D,https://www.isfrancescoredi.edu.it,5673,1587,8275,462,7,4.0,3.0,11.0,3.6,10.59,1.94,13.82,11.38,2.32,13.82,6.5,0.7
MIPC13000E,https://www.liceorebora.it,10363,1587,4961,703,7,7.0,1.0,0.0,4.3,3.13,2.28,3.13,3.63,7.0,7.95,5.58,2.28
SSTD09000T,https://www.panedda.it,2443,1587,23992,281,9,8.0,1.0,9.0,3.5,1.11,1.41,0.98,1.46,1.41,49.22,1.16,2.18
LIPC00401L,https://www.isisforesi.edu.it/,5708,1587,3885,301,9,6.0,1.0,6.0,3.9,6.5,2.08,5.05,6.5,2.67,1.36,4.1,2.08
BARM042015,https://www.iissvespuccimolfetta.edu.it,2549,1587,5922,350,7,8.0,1.0,14.0,3.4,6.5,3.67,2.76,3.94,3.67,6.5,6.5,3.67
MSPS020002,https://www.lsmarconi.edu.it,1840,1587,2902,263,4,9.0,3.0,0.0,3.8,1.48,6.5,6.5,2.72,1.89,1.89,1.26,1.71
BOPC02000A,https://www.liceogalvani.edu.it/,2246,1587,5079,286,7,8.0,1.0,24.0,3.0,3.11,2.46,3.11,3.51,2.46,6.5,6.5,2.46
BSTF02301P,https://www.istitutobonsignori.it,4027,1587,6064,543,9,1.0,1.0,4.0,4.0,3.73,2.33,2.71,4.58,3.72,3.3,7.0,2.96
SARI013019,https://www.istitutocicerone.edu.it,214,1604,848,1,0,5.0,1.0,3.0,4.3,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
CERH002013,https://www.liceosianiaversa.edu.it,1678,1587,2476,281,7,6.0,1.0,4.0,4.0,4.48,2.1,4.46,1.63,2.1,4.04,4.44,2.1
FIPS01101T,https://isisgiorgiovasari.edu.it/,1999,1587,4942,267,9,9.0,1.0,5.0,3.8,3.08,2.28,2.44,3.14,6.5,10.71,6.5,1.81
MITD04301Q,https://www.fbesta.edu.it,1215,1587,3815,254,7,4.0,3.0,3.0,4.0,25.23,25.88,12.92,38.18,13.73,13.67,19.0,0.84
CSPC07601V,https://www.omnicomprensivoluzzi.edu.it,2885,1587,4161,378,7,5.0,1.0,3.0,4.3,2.89,2.58,2.89,3.08,6.5,9.71,6.86,2.58
VCRH012015,https://iis-galileoferraris.it/,1322,1587,4710,316,7,5.0,1.0,2.0,4.4,0.3,2.58,2.89,3.14,6.5,10.54,0.3,2.58
PGTD12000A,https://www.omnicomprensivomagione.edu.it,2255,1587,3961,231,7,8.0,1.0,7.0,3.7,3.12,2.46,3.12,3.51,6.5,6.5,4.59,2.46
PVPS05000Q,https://www.copernico.edu.it/,2972,1587,3888,279,7,5.0,1.0,1.0,4.3,2.89,2.58,2.89,3.07,6.5,1.94,6.5,2.58
SVPS01000V,https://www.liceograssi.edu.it,2242,1587,3792,262,7,8.0,1.0,10.0,3.5,6.62,5.16,2.1,3.38,5.2,6.5,6.5,1.54
TOPC08000P,https://www.liceonorbertorosa.edu.it,1872,1594,2569,276,8,9.0,1.0,18.0,3.7,6.5,1.2,4.64,0.9,1.2,6.5,0.67,0.72
LUPC00101G,https://istitutomachiavelli.edu.it/,1572,3876,8028,335,7,5.0,1.0,3.0,4.3,2.9,2.58,2.9,3.11,6.5,1.98,13.19,2.58
VATF020006,https://www.itisriva.edu.it,1573,1587,4749,233,7,8.0,1.0,5.0,3.8,3.21,2.6,3.2,3.57,6.5,6.5,6.5,2.6
TVPS04000Q,https://www.liceoberto.it,6263,1310,3506,872,9,9.0,3.0,9.0,3.7,7.0,3.81,1.97,1.17,7.0,1.53,7.0,4.98
FITN01000P,https://www.ittmarcopolo.edu.it,4689,1587,4171,275,6,9.0,1.0,0.0,4.0,3.65,6.5,1.81,3.35,3.15,10.97,3.65,3.43
PATF011011,https://www.icsustica.it,1867,1587,2332,170,7,6.0,1.0,0.0,4.0,1.38,2.1,3.97,6.5,2.1,5.51,3.98,6.5
LITD00401G,https://www.einaudiceccherelli.it,2200,1587,3880,384,7,5.0,1.0,3.0,4.3,3.1,2.79,3.1,3.29,5.52,9.98,4.06,2.79
CZTD002014,https://www.iismajoranagirifalco.edu.it,1771,1587,5480,312,7,5.0,1.0,2.0,4.4,0.3,2.58,2.89,3.13,6.5,11.99,3.58,2.58
METF040006,https://www.itisetorricelli.it,231,1588,0,1,0,4.0,3.0,0.0,4.4,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
PERI03000V,https://www.ipsias-dimarziomichetti.edu.it,1623,1587,5334,419,9,7.0,1.0,4.0,4.0,6.5,53.08,53.65,5.67,53.27,54.63,54.44,6.5
SAPS10000T,https://www.scientificovallo.edu.it,8247,1587,3758,231,5,4.0,3.0,7.0,4.0,1.08,1.65,2.43,2.96,1.87,1.73,6.5,6.5
MORC016019,https://www.elsamorantesassuolo.edu.it,2434,1587,6037,257,7,8.0,1.0,9.0,3.5,3.12,2.46,3.11,3.51,5.77,6.5,6.18,2.46
SVPS030004,https://www.liceogbruno.edu.it,6226,1587,6001,580,10,9.0,1.0,0.0,4.0,7.0,1.05,0.78,1.19,1.05,7.0,1.34,1.35
RMPC320006,https://www.liceomontaleroma.edu.it/,803,1689,6198,344,6,9.0,3.0,6.0,3.8,2.25,5.09,11.92,1.4,5.96,10.69,7.64,2.88
NOTF040002,https://www.fauser.edu,1621,1587,5451,319,7,5.0,1.0,0.0,4.4,0.3,2.58,2.89,3.14,6.5,11.99,0.3,2.58
MCRI040004,https://ipsiarenzofrau.edu.it/,2922,1588,2896,241,7,9.0,1.0,5.0,4.2,1.22,1.2,6.5,6.5,1.2,6.5,6.5,1.0
VTPS01201V,https://www.iisfarnese.it,2887,1587,5425,625,11,1.0,1.0,9.0,3.9,4.29,2.43,2.69,3.17,3.16,4.01,7.0,3.01
NATN078016,https://www.isiseuropa.edu.it,1465,1587,3190,394,7,7.0,1.0,7.0,4.0,3.15,2.28,3.14,3.64,6.5,4.12,6.5,2.28
RMPS44000B,https://www.liceonomentano.edu.it,1222,1587,3144,188,7,8.0,1.0,0.0,4.1,3.11,2.46,3.1,3.49,6.5,4.83,2.25,2.46
AGRI02403A,https://www.iissfermi.edu.it,1372,1587,4971,371,7,5.0,1.0,3.0,4.3,3.1,2.79,3.1,3.31,6.5,11.54,7.06,2.79
MIPC140005,https://www.liceoquasimodo.edu.it,1817,1587,3105,292,9,9.0,3.0,23.0,3.7,2.51,4071.32,2.83,4071.71,4071.54,0.3,6.5,2.32
RARI007016,https://www.itipfaenza.edu.it,2116,1587,5547,254,7,8.0,1.0,10.0,3.5,3.82,3.25,3.81,4.18,6.5,6.5,8.98,3.25
PVRA02000D,https://www.ciropollini.eu,1698,1587,3059,221,9,9.0,1.0,4.0,4.0,6.5,53.09,4.5,6.5,3.41,5.06,54.45,89.71
PRTF002018,https://www.poloagroindustriale.edu.it,8641,1587,6025,382,5,9.0,3.0,33.0,2.9,4.44,1.01,2.88,0.9,1.09,6.5,6.5,0.9
CLTD00201A,https://www.leonardoniscemi.edu.it/,1718,1587,3197,219,5,6.0,1.0,4.0,4.0,2.19,2.19,4.11,1.93,2.19,3.86,4.1,6.5
AQTD01301V,https://www.iisggalilei.edu.it,1018,1587,2962,236,7,9.0,3.0,16.0,3.7,2.43,1.68,1.78,0.79,1.92,6.5,6.5,1.39
CHPS01201L,https://www.savoiachieti.edu.it,3294,1587,3979,349,7,5.0,1.0,3.0,4.3,3.1,2.79,3.1,3.31,6.5,9.54,4.87,2.79
NARI09201X,https://www.iispiscopo.edu.it/,31262,1587,6615,241,5,1.0,1.0,0.0,4.2,4.97,3.77,6.93,4.38,4.04,6.5,2.48,13.2
FITF010003,https://www.itismeucci.edu.it,1732,1587,4403,237,7,8.0,1.0,9.0,3.5,3.11,2.46,3.1,3.5,6.5,6.5,6.31,2.46
NATD128014,https://www.iissspantaleo.edu.it,3411,1887,5710,281,6,9.0,1.0,0.0,4.3,3.67,2.42,2.42,2.86,2.42,7.04,3.71,4.08
VRPS01702C,https://www.iismariecurievr.edu.it,1793,1587,4061,223,7,8.0,1.0,9.0,3.5,3.11,2.46,3.1,3.49,6.5,6.5,4.48,2.46
TOPS05901D,https://www.itisgiulionatta.it,3241,1587,10156,357,7,8.0,1.0,13.0,3.3,6.5,2.46,2.59,2.42,2.46,6.5,6.5,2.72
COTF007013,https://www.setificio.edu.it,1546,1587,4650,198,7,8.0,1.0,14.0,3.3,3.8,3.25,3.8,4.12,6.5,6.5,6.76,3.25
MITN09401E,https://www.bertarelliferraris.edu.it,1174,1587,3687,201,7,8.0,1.0,2.0,4.0,3.11,2.46,3.1,3.49,6.5,6.5,5.07,2.46
MIRC02801A,https://www.iismontale.edu.it,2424,1587,5757,299,7,8.0,1.0,16.0,3.2,2.88,2.46,2.49,2.86,2.46,6.5,6.5,2.46
CTTD04902N,http://www.ismajoranarcoleo.edu.it/home,4259,1587,5782,588,5,9.0,3.0,0.0,4.1,1.24,7.0,1.29,1.71,2.36,1.65,1.41,8.86
BAPS270009,https://www.liceicartesio.edu.it,1422,1587,3881,380,7,5.0,1.0,3.0,4.3,3.1,2.79,3.1,3.29,6.5,10.17,7.12,2.79
CSPS04901N,https://www.iiscastrolibero.edu.it,4816,1587,5680,265,6,9.0,1.0,2.0,4.0,2.86,2.17,1.69,3.54,4.67,3.06,3.59,2.5
RMPC29000G,https://www.liceocicerone.edu.it,1154,1587,2656,167,6,7.0,1.0,9.0,3.9,6.5,1.8,2.89,6.5,2.06,6.5,2.29,3.71
BGRI003014,https://www.bettyambiveri.edu.it,1023,1587,3862,282,3,9.0,3.0,8.0,3.8,1.59,2.95,2.38,3.37,3.79,1.59,2.35,2.58
LITF030009,https://www.galileilivorno.it,4683,1587,2924,615,9,2.0,1.0,15.0,3.7,5.09,2.75,3.09,3.45,2.85,7.0,4.99,2.7
RMTD10801T,https://www.iisviasilvestri301roma.edu.it/,1119,1587,1936,246,8,9.0,3.0,0.0,4.3,0.3,6.5,3.02,7.23,0.3,4.51,1.18,1.06
PSTD00701L,https://www.omnicomprensivourbania.edu.it,3330,1587,4441,425,7,5.0,1.0,3.0,4.3,3.1,2.79,3.1,3.31,6.5,10.65,6.48,2.79
MIPS08000T,https://www.liceovolta.it,482,1604,848,1,0,9.0,1.0,7.0,3.7,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
PSPS020006,https://www.liceogmarconi.edu.it,1488,1587,4084,268,7,8.0,1.0,9.0,3.5,3.11,2.46,3.1,3.49,6.5,3.92,4.64,2.46
VVPC04000D,https://www.omnicomprensivobrunovinci.edu.it,5981,1587,7040,440,5,9.0,3.0,0.0,4.4,2.88,3.04,6.5,1.94,4.99,4.43,15.07,1.98
NARM01702P,https://www.iscolombo.edu.it,6372,1587,2974,668,7,7.0,1.0,7.0,4.0,7.0,0.36,0.31,0.33,0.35,5.38,7.0,0.36
TOPS30000G,https://www.liceojuvarra.it/,5395,1587,4865,474,9,9.0,1.0,8.0,3.5,6.5,5.95,4.3,6.5,0.95,2.98,0.76,0.9
AVPC090004,https://www.liceocolletta.edu.it,3087,1587,4259,554,7,7.0,1.0,7.0,4.0,3.12,2.28,3.12,3.61,7.0,7.19,7.55,2.28
PDPS030003,https://www.liceonievo.edu.it,3116,1587,6870,306,7,8.0,1.0,14.0,3.4,6.5,2.46,5.68,2.85,2.46,6.5,4.06,3.04
RMPC31000G,https://www.liceokant.edu.it,2177,1587,3848,214,7,8.0,1.0,12.0,3.5,3.11,2.46,3.1,3.49,6.5,6.5,4.69,2.46
BSRI03201L,https://istitutofortuny.edu.it/,1618,1587,4638,229,6,8.0,1.0,12.0,3.5,4.54,6.5,2.54,2.91,6.5,6.5,6.5,1.83
NAPS72000T,https://www.LICEODELIGUORI.edu.IT,4456,1587,3627,560,7,7.0,1.0,7.0,4.0,3.12,2.28,3.12,3.61,7.0,5.21,7.82,2.28
BAPS24000D,https://www.lsamaldi.it,8314,1587,10852,404,6,9.0,3.0,11.0,3.0,0.45,2.87,6.04,6.24,3.06,6.5,6.42,2.57
BGTD04101D,https://www.issanpellegrino.edu.it,1203,1587,4549,348,12,1.0,1.0,15.0,3.7,2.6,3.17,9.2,3.47,3.17,6.5,6.5,3.17
CLPS03000N,https://www.liceovittorinigela.edu.it,3584,1587,9713,372,7,8.0,1.0,26.0,3.0,3.11,2.46,3.1,3.5,6.5,6.5,17.72,2.46
MITD04401G,https://www.isdellacqua.edu.it,3334,1587,2866,392,11,9.0,1.0,0.0,4.4,204.85,202.74,4.8,2.22,204.4,6.5,203.15,202.21
SAPC05801E,https://www.defilippisgaldi.it,1919,1587,3958,329,7,5.0,1.0,3.0,4.3,3.1,2.79,3.1,3.31,6.5,4.79,4.95,2.79
PETD03000D,https://www.istitutomarconi-penne.it,1794,1587,3777,358,7,5.0,1.0,3.0,4.3,3.1,2.79,3.1,3.29,6.5,2.42,6.11,2.79
BAPC04000L,https://www.liceotroya.edu.it,3995,1587,11391,429,7,7.0,1.0,18.0,3.6,3.62,18.45,6.45,6.5,53.72,3.11,54.95,25.36
RERH008011,https://www.motti.edu.it,1893,1587,7429,568,8,9.0,3.0,5.0,3.4,2.39,8.03,1.06,5.65,7.18,1.12,6.94,7.0
TATD012015,https://www.donmilanipertini.edu.it,5215,1587,4601,301,8,9.0,3.0,0.0,4.0,1.8,1.96,2.18,6.5,3.19,6.5,6.5,1.96
CBPS02201P,https://www.iissalfano.edu.it,1883,1587,5156,278,8,1.0,1.0,0.0,4.5,5.11,3.79,5.1,5.72,3.71,3.38,4.41,3.78
NATH086011,https://www.ninobixio.com,2442,1587,3711,333,7,9.0,1.0,2.0,4.5,2.32,3.73,2.53,3.0,6.44,6.5,6.5,2.68
METD110001,https://www.itcgsantagata.it,7503,1587,3859,367,7,5.0,1.0,3.0,4.3,3.1,2.79,3.1,3.31,6.5,9.32,4.93,2.79
LITD030003,https://www.itcgcerboni.edu.it,1256,1587,4181,377,7,5.0,1.0,3.0,4.3,3.1,2.79,3.1,3.31,6.5,10.05,4.93,2.79
PVRI00201L,https://www.caramuelroncalli.it,2585,1587,4911,255,7,8.0,1.0,7.0,3.6,3.11,2.46,3.1,3.49,6.5,6.5,6.03,2.46
PSTD00601R,https://www.istitutodonati.edu.it,2743,1587,7153,302,7,8.0,1.0,9.0,3.5,6.5,2.09,2.66,3.01,6.5,6.5,11.43,2.09
VRTD01601B,https://www.calabreselevi.edu.it,1373,1587,3519,204,7,8.0,1.0,15.0,3.3,3.12,2.46,3.11,3.52,6.5,6.5,6.5,2.46
BAPS04000Q,https://www.liceofermicanosa.edu.it,1858,1587,4152,248,7,5.0,1.0,2.0,4.4,4.59,2.47,3.13,7.81,6.5,8.79,5.23,2.47
BARC054017,https://www.orianitandoi.edu.it,2128,1587,3708,354,7,5.0,1.0,3.0,4.3,3.1,2.79,3.1,3.31,6.5,9.01,4.86,2.79
NATD11601T,https://www.isisrosmini.edu.it,3031,1587,5176,292,6,9.0,3.0,9.0,3.5,2.63,7.25,1.0,6.41,7.23,1.06,6.5,6.5
LTPC021019,https://www.liceoformia.it,7319,1587,3826,570,7,7.0,1.0,0.0,4.5,3.12,2.28,3.12,3.61,7.0,5.85,4.75,2.28
KRPS010005,https://filolao.edu.it/,1240,1587,3496,413,7,5.0,1.0,4.0,4.3,2.95,2.58,2.96,3.2,6.5,2.94,6.69,2.58
CLRI01000N,https://www.ipsiacl.edu.it,7986,1587,4999,306,7,6.0,1.0,17.0,3.1,3.22,2.63,4.08,6.5,2.63,6.95,4.06,2.63
NARH150006,https://www.ipseoaducadibuonvicino.edu.it,4224,1587,4382,893,7,7.0,1.0,0.0,4.2,7.0,0.49,0.3,0.3,10.5,10.01,0.37,0.45
CSTD023019,https://www.iissdiamante.edu.it,1076,1587,4127,334,7,5.0,1.0,3.0,4.3,2.89,2.58,2.89,3.08,4.24,9.51,5.21,2.58
RCPC050008,https://www.liceoclassicocampanellarc.edu.it,3332,1587,5396,294,7,8.0,1.0,24.0,3.0,3.11,2.46,3.1,3.49,6.5,6.5,7.69,2.46
BORC012014,https://paolinicassiano.edu.it/,1488,1587,3573,398,7,5.0,1.0,5.0,4.2,2.96,2.58,2.96,3.24,2.58,2.94,6.5,2.58
PZTD01801V,https://www.istsinisgalli.edu.it,2518,1587,4466,313,7,5.0,1.0,3.0,4.1,2.89,2.58,2.89,3.08,6.5,10.31,5.9,2.58
RMPS130017,https://www.LICEOSCIENTIFICOGALILEI.edu.IT,5371,1587,5244,612,11,9.0,1.0,6.0,3.7,3.49,2.16,3.4,4.08,2.64,2.47,3.31,3.58
CAPC03000V,https://www.liceoclassicodettori.edu.it,1624,1587,3356,149,7,9.0,1.0,19.0,3.5,3.06,6.5,5.88,6.5,3.95,6.5,6.5,3.52
SRPC08000R,https://www.liceogargallo.edu.it,1161,1587,3684,289,7,5.0,1.0,2.0,4.3,2.89,2.58,2.89,3.08,6.5,1.95,6.5,2.58
METF020001,https://www.itimajorana.edu.it,2147,1587,1008,410,7,5.0,1.0,4.0,4.3,24.83,24.75,24.82,24.81,6.5,24.85,18.94,24.75
PDPS01000T,https://www.liceocuriel.edu.it,1185,1587,3936,294,7,5.0,1.0,0.0,4.4,6.5,2.58,2.89,3.07,6.5,8.84,2.0,2.58
NAPS011012,https://www.adrianotilgher.edu.it,4712,1604,4785,717,7,9.0,3.0,7.0,3.5,3.27,4.34,7.0,8.2,4.42,7.67,7.0,0.6
BAPS36000G,https://www.liceomajoranalaterza.edu.it,3999,1587,5030,511,9,1.0,1.0,5.0,4.0,3.48,2.78,3.24,2.11,2.8,2.73,3.53,2.91
ANPS011016,https://www.laeng-meucci.edu.it,1727,5158,3751,247,7,5.0,1.0,3.0,4.3,2.89,2.58,2.89,3.09,6.5,6.5,1.97,2.58
PZPC01901Q,https://www.liceimarsicoviggiano.edu.it,2945,1587,7432,306,7,9.0,3.0,0.0,4.0,6.5,2.05,5.9,8.11,1.98,6.5,15.76,2.47
CSTD07000T,https://www.itcgtacri.edu.it,1308,1587,4080,365,7,5.0,1.0,3.0,4.3,3.1,2.79,3.1,3.32,6.5,10.31,5.5,2.79
BOPS080005,https://www.liceovinci.edu.it,3791,1587,3830,235,7,8.0,1.0,18.0,3.2,3.15,2.46,3.14,3.54,6.5,6.5,5.95,2.46
PSPS01000G,https://liceotorelli.edu.it/,3363,1587,5542,441,7,5.0,1.0,4.0,4.3,2.96,2.58,2.97,3.2,6.5,2.95,9.93,2.58
MIPS11002E,https://www.levi.edu.it,2216,1587,4668,271,5,9.0,1.0,0.0,4.4,6.64,31.6,6.4,6.5,6.55,6.61,31.43,6.63
MIPS10101P,https://www.torricellimi.edu.it,1238,1587,5025,303,7,5.0,1.0,6.0,4.2,0.3,2.58,2.89,3.14,6.5,3.05,0.3,2.58
GERH01000G,https://www.marcopolo.edu.it,919,1587,2536,150,5,3.0,1.0,8.0,3.8,1.33,1.84,1.22,6.5,22.35,6.5,23.52,21.58
